CARD_ID,CUSTOMER_ID,CARD_BRAND,CARD_TYPE,CREDIT_LIMIT,CARD_STATUS
CARD07767,C07767,MasterCard,Gold,30000000,BLOCKED
CARD07768,C07768,Amex,Classic,20000000,ACTIVE
CARD07769,C07769,Amex,Gold,200000000,ACTIVE
CARD07770,C07770,MasterCard,Platinum,20000000,ACTIVE
CARD07771,C07771,VISA,Classic,50000000,ACTIVE
CARD07772,C07772,MasterCard,Platinum,20000000,ACTIVE
CARD07773,C07773,VISA,Gold,200000000,ACTIVE
CARD07774,C07774,MasterCard,Gold,30000000,ACTIVE
CARD07775,C07775,VISA,Classic,30000000,ACTIVE
CARD07776,C07776,MasterCard,Platinum,20000000,ACTIVE
CARD07777,C07777,VISA,Infinite,30000000,ACTIVE
CARD07778,C07778,JCB,Classic,200000000,ACTIVE
CARD07779,C07779,VISA,Platinum,20000000,ACTIVE
CARD07780,C07780,JCB,Classic,30000000,ACTIVE
CARD07781,C07781,Amex,Platinum,50000000,BLOCKED
CARD07782,C07782,VISA,Infinite,30000000,ACTIVE
CARD07783,C07783,MasterCard,Gold,200000000,ACTIVE
CARD07784,C07784,VISA,Infinite,20000000,ACTIVE
CARD07785,C07785,MasterCard,Platinum,100000000,BLOCKED
CARD07786,C07786,VISA,Infinite,50000000,ACTIVE
CARD07787,C07787,MasterCard,Gold,30000000,ACTIVE
CARD07788,C07788,JCB,Gold,30000000,ACTIVE
CARD07789,C07789,VISA,Gold,30000000,ACTIVE
CARD07790,C07790,VISA,Gold,500000000,BLOCKED
CARD07791,C07791,MasterCard,Classic,20000000,ACTIVE
CARD07792,C07792,MasterCard,Classic,200000000,ACTIVE
CARD07793,C07793,MasterCard,Infinite,50000000,ACTIVE
CARD07794,C07794,Amex,Gold,50000000,ACTIVE
CARD07795,C07795,VISA,Platinum,100000000,ACTIVE
CARD07796,C07796,JCB,Platinum,50000000,ACTIVE
CARD07797,C07797,VISA,Platinum,10000000,ACTIVE
CARD07798,C07798,Amex,Gold,20000000,ACTIVE
CARD07799,C07799,MasterCard,Gold,10000000,ACTIVE
CARD07800,C07800,Amex,Infinite,20000000,ACTIVE
CARD07801,C07801,MasterCard,Infinite,500000000,ACTIVE
CARD07802,C07802,Amex,Platinum,200000000,ACTIVE
CARD07803,C07803,JCB,Classic,500000000,ACTIVE
CARD07804,C07804,MasterCard,Infinite,20000000,ACTIVE
CARD07805,C07805,JCB,Infinite,10000000,ACTIVE
CARD07806,C07806,Amex,Classic,30000000,ACTIVE
CARD07807,C07807,MasterCard,Gold,100000000,ACTIVE
CARD07808,C07808,MasterCard,Classic,10000000,ACTIVE
CARD07809,C07809,JCB,Gold,100000000,ACTIVE
CARD07810,C07810,MasterCard,Gold,10000000,ACTIVE
CARD07811,C07811,JCB,Platinum,30000000,ACTIVE
CARD07812,C07812,VISA,Infinite,500000000,ACTIVE
CARD07813,C07813,VISA,Platinum,50000000,ACTIVE
CARD07814,C07814,Amex,Platinum,20000000,ACTIVE
CARD07815,C07815,MasterCard,Platinum,30000000,ACTIVE
CARD07816,C07816,Amex,Infinite,50000000,ACTIVE
CARD07817,C07817,Amex,Infinite,20000000,ACTIVE
CARD07818,C07818,VISA,Gold,200000000,ACTIVE
CARD07819,C07819,VISA,Gold,200000000,ACTIVE
CARD07820,C07820,Amex,Gold,500000000,ACTIVE
CARD07821,C07821,VISA,Gold,200000000,ACTIVE
CARD07822,C07822,VISA,Gold,100000000,ACTIVE
CARD07823,C07823,MasterCard,Classic,50000000,ACTIVE
CARD07824,C07824,Amex,Classic,10000000,ACTIVE
CARD07825,C07825,JCB,Classic,10000000,ACTIVE
CARD07826,C07826,Amex,Infinite,10000000,ACTIVE
CARD07827,C07827,JCB,Gold,10000000,ACTIVE
CARD07828,C07828,VISA,Gold,200000000,ACTIVE
CARD07829,C07829,MasterCard,Infinite,10000000,ACTIVE
CARD07830,C07830,MasterCard,Gold,20000000,ACTIVE
CARD07831,C07831,Amex,Classic,20000000,ACTIVE
CARD07832,C07832,VISA,Classic,500000000,ACTIVE
CARD07833,C07833,MasterCard,Gold,50000000,ACTIVE
CARD07834,C07834,JCB,Infinite,10000000,ACTIVE
CARD07835,C07835,VISA,Infinite,20000000,ACTIVE
CARD07836,C07836,Amex,Infinite,30000000,BLOCKED
CARD07837,C07837,Amex,Platinum,10000000,BLOCKED
CARD07838,C07838,MasterCard,Gold,20000000,ACTIVE
CARD07839,C07839,JCB,Classic,500000000,ACTIVE
CARD07840,C07840,Amex,Gold,10000000,ACTIVE
CARD07841,C07841,VISA,Gold,20000000,ACTIVE
CARD07842,C07842,Amex,Platinum,20000000,ACTIVE
CARD07843,C07843,MasterCard,Infinite,200000000,ACTIVE
CARD07844,C07844,JCB,Infinite,10000000,ACTIVE
CARD07845,C07845,MasterCard,Platinum,20000000,ACTIVE
CARD07846,C07846,Amex,Platinum,30000000,ACTIVE
CARD07847,C07847,Amex,Gold,200000000,ACTIVE
CARD07848,C07848,VISA,Classic,200000000,ACTIVE
CARD07849,C07849,VISA,Infinite,200000000,ACTIVE
CARD07850,C07850,VISA,Classic,50000000,ACTIVE
CARD07851,C07851,MasterCard,Infinite,200000000,ACTIVE
CARD07852,C07852,Amex,Gold,500000000,ACTIVE
CARD07853,C07853,VISA,Platinum,30000000,ACTIVE
CARD07854,C07854,JCB,Classic,30000000,ACTIVE
CARD07855,C07855,VISA,Infinite,200000000,ACTIVE
CARD07856,C07856,JCB,Classic,200000000,ACTIVE
CARD07857,C07857,Amex,Classic,200000000,ACTIVE
CARD07858,C07858,JCB,Classic,20000000,ACTIVE
CARD07859,C07859,Amex,Infinite,20000000,ACTIVE
CARD07860,C07860,Amex,Infinite,100000000,ACTIVE
CARD07861,C07861,MasterCard,Platinum,500000000,ACTIVE
CARD07862,C07862,VISA,Gold,50000000,ACTIVE
CARD07863,C07863,Amex,Gold,200000000,BLOCKED
CARD07864,C07864,VISA,Gold,50000000,ACTIVE
CARD07865,C07865,VISA,Infinite,500000000,ACTIVE
CARD07866,C07866,VISA,Gold,100000000,BLOCKED
CARD07867,C07867,MasterCard,Infinite,20000000,ACTIVE
CARD07868,C07868,VISA,Platinum,50000000,ACTIVE
CARD07869,C07869,VISA,Infinite,100000000,ACTIVE
CARD07870,C07870,Amex,Classic,20000000,ACTIVE
CARD07871,C07871,VISA,Classic,500000000,ACTIVE
CARD07872,C07872,JCB,Platinum,20000000,ACTIVE
CARD07873,C07873,Amex,Classic,500000000,ACTIVE
CARD07874,C07874,MasterCard,Gold,50000000,ACTIVE
CARD07875,C07875,VISA,Gold,10000000,ACTIVE
CARD07876,C07876,MasterCard,Platinum,10000000,ACTIVE
CARD07877,C07877,MasterCard,Infinite,30000000,ACTIVE
CARD07878,C07878,Amex,Classic,500000000,ACTIVE
CARD07879,C07879,Amex,Platinum,10000000,BLOCKED
CARD07880,C07880,VISA,Infinite,100000000,ACTIVE
CARD07881,C07881,JCB,Classic,100000000,ACTIVE
CARD07882,C07882,Amex,Gold,20000000,ACTIVE
CARD07883,C07883,Amex,Classic,30000000,ACTIVE
CARD07884,C07884,Amex,Gold,50000000,ACTIVE
CARD07885,C07885,MasterCard,Platinum,200000000,ACTIVE
CARD07886,C07886,JCB,Classic,500000000,ACTIVE
CARD07887,C07887,JCB,Gold,20000000,ACTIVE
CARD07888,C07888,VISA,Platinum,500000000,ACTIVE
CARD07889,C07889,JCB,Infinite,200000000,ACTIVE
CARD07890,C07890,VISA,Platinum,10000000,ACTIVE
CARD07891,C07891,Amex,Platinum,200000000,ACTIVE
CARD07892,C07892,VISA,Classic,200000000,ACTIVE
CARD07893,C07893,JCB,Classic,20000000,ACTIVE
CARD07894,C07894,MasterCard,Classic,50000000,ACTIVE
CARD07895,C07895,MasterCard,Gold,200000000,ACTIVE
CARD07896,C07896,MasterCard,Platinum,50000000,ACTIVE
CARD07897,C07897,MasterCard,Infinite,30000000,ACTIVE
CARD07898,C07898,Amex,Infinite,10000000,ACTIVE
CARD07899,C07899,JCB,Infinite,500000000,ACTIVE
CARD07900,C07900,VISA,Gold,500000000,ACTIVE
CARD07901,C07901,Amex,Platinum,30000000,ACTIVE
CARD07902,C07902,MasterCard,Platinum,50000000,ACTIVE
CARD07903,C07903,MasterCard,Gold,200000000,ACTIVE
CARD07904,C07904,Amex,Platinum,500000000,ACTIVE
CARD07905,C07905,JCB,Infinite,20000000,ACTIVE
CARD07906,C07906,JCB,Classic,20000000,ACTIVE
CARD07907,C07907,JCB,Platinum,50000000,ACTIVE
CARD07908,C07908,VISA,Platinum,500000000,ACTIVE
CARD07909,C07909,Amex,Infinite,200000000,ACTIVE
CARD07910,C07910,VISA,Platinum,50000000,ACTIVE
CARD07911,C07911,MasterCard,Gold,500000000,ACTIVE
CARD07912,C07912,VISA,Classic,20000000,ACTIVE
CARD07913,C07913,Amex,Platinum,200000000,ACTIVE
CARD07914,C07914,JCB,Gold,500000000,ACTIVE
CARD07915,C07915,Amex,Classic,30000000,ACTIVE
CARD07916,C07916,Amex,Infinite,20000000,ACTIVE
CARD07917,C07917,MasterCard,Gold,200000000,ACTIVE
CARD07918,C07918,MasterCard,Platinum,50000000,ACTIVE
CARD07919,C07919,Amex,Gold,10000000,ACTIVE
CARD07920,C07920,MasterCard,Classic,500000000,ACTIVE
CARD07921,C07921,VISA,Infinite,30000000,ACTIVE
CARD07922,C07922,MasterCard,Platinum,50000000,ACTIVE
CARD07923,C07923,Amex,Platinum,50000000,ACTIVE
CARD07924,C07924,JCB,Infinite,50000000,ACTIVE
CARD07925,C07925,JCB,Classic,30000000,ACTIVE
CARD07926,C07926,VISA,Platinum,10000000,ACTIVE
CARD07927,C07927,VISA,Classic,10000000,ACTIVE
CARD07928,C07928,VISA,Infinite,200000000,ACTIVE
CARD07929,C07929,VISA,Classic,200000000,ACTIVE
CARD07930,C07930,Amex,Platinum,100000000,ACTIVE
CARD07931,C07931,JCB,Classic,30000000,ACTIVE
CARD07932,C07932,Amex,Classic,100000000,ACTIVE
CARD07933,C07933,VISA,Gold,500000000,ACTIVE
CARD07934,C07934,Amex,Classic,50000000,ACTIVE
CARD07935,C07935,VISA,Infinite,500000000,ACTIVE
CARD07936,C07936,Amex,Gold,50000000,ACTIVE
CARD07937,C07937,Amex,Classic,500000000,ACTIVE
CARD07938,C07938,JCB,Platinum,200000000,ACTIVE
CARD07939,C07939,VISA,Platinum,20000000,ACTIVE
CARD07940,C07940,VISA,Platinum,10000000,ACTIVE
CARD07941,C07941,JCB,Platinum,10000000,ACTIVE
CARD07942,C07942,JCB,Infinite,100000000,ACTIVE
CARD07943,C07943,JCB,Gold,20000000,ACTIVE
CARD07944,C07944,MasterCard,Classic,50000000,ACTIVE
CARD07945,C07945,MasterCard,Gold,20000000,ACTIVE
CARD07946,C07946,VISA,Classic,50000000,ACTIVE
CARD07947,C07947,JCB,Platinum,30000000,ACTIVE
CARD07948,C07948,JCB,Platinum,500000000,ACTIVE
CARD07949,C07949,MasterCard,Platinum,20000000,ACTIVE
CARD07950,C07950,Amex,Classic,200000000,ACTIVE
CARD07951,C07951,Amex,Gold,500000000,ACTIVE
CARD07952,C07952,VISA,Platinum,50000000,ACTIVE
CARD07953,C07953,MasterCard,Classic,10000000,ACTIVE
CARD07954,C07954,VISA,Gold,30000000,BLOCKED
CARD07955,C07955,JCB,Classic,50000000,ACTIVE
CARD07956,C07956,MasterCard,Infinite,200000000,ACTIVE
CARD07957,C07957,VISA,Classic,500000000,ACTIVE
CARD07958,C07958,MasterCard,Gold,30000000,ACTIVE
CARD07959,C07959,MasterCard,Platinum,50000000,ACTIVE
CARD07960,C07960,VISA,Classic,20000000,ACTIVE
CARD07961,C07961,VISA,Platinum,500000000,BLOCKED
CARD07962,C07962,JCB,Infinite,30000000,ACTIVE
CARD07963,C07963,MasterCard,Classic,10000000,ACTIVE
CARD07964,C07964,JCB,Infinite,100000000,ACTIVE
CARD07965,C07965,Amex,Platinum,500000000,ACTIVE
CARD07966,C07966,MasterCard,Gold,30000000,ACTIVE
CARD07967,C07967,JCB,Gold,50000000,ACTIVE
CARD07968,C07968,MasterCard,Classic,50000000,ACTIVE
CARD07969,C07969,MasterCard,Platinum,500000000,ACTIVE
CARD07970,C07970,Amex,Platinum,50000000,ACTIVE
CARD07971,C07971,Amex,Gold,10000000,ACTIVE
CARD07972,C07972,MasterCard,Platinum,50000000,ACTIVE
CARD07973,C07973,JCB,Gold,500000000,BLOCKED
CARD07974,C07974,VISA,Gold,10000000,ACTIVE
CARD07975,C07975,MasterCard,Infinite,500000000,ACTIVE
CARD07976,C07976,Amex,Platinum,30000000,BLOCKED
CARD07977,C07977,MasterCard,Gold,200000000,ACTIVE
CARD07978,C07978,JCB,Classic,100000000,ACTIVE
CARD07979,C07979,Amex,Platinum,500000000,BLOCKED
CARD07980,C07980,Amex,Classic,200000000,ACTIVE
CARD07981,C07981,JCB,Gold,100000000,ACTIVE
CARD07982,C07982,JCB,Infinite,50000000,ACTIVE
CARD07983,C07983,Amex,Gold,50000000,ACTIVE
CARD07984,C07984,Amex,Platinum,30000000,ACTIVE
CARD07985,C07985,MasterCard,Classic,10000000,ACTIVE
CARD07986,C07986,Amex,Classic,10000000,ACTIVE
CARD07987,C07987,JCB,Infinite,30000000,ACTIVE
CARD07988,C07988,VISA,Platinum,20000000,ACTIVE
CARD07989,C07989,MasterCard,Gold,10000000,ACTIVE
CARD07990,C07990,Amex,Classic,100000000,ACTIVE
CARD07991,C07991,JCB,Platinum,500000000,ACTIVE
CARD07992,C07992,VISA,Platinum,30000000,ACTIVE
CARD07993,C07993,MasterCard,Classic,100000000,ACTIVE
CARD07994,C07994,MasterCard,Infinite,20000000,ACTIVE
CARD07995,C07995,Amex,Platinum,20000000,BLOCKED
CARD07996,C07996,MasterCard,Platinum,200000000,ACTIVE
CARD07997,C07997,Amex,Infinite,30000000,ACTIVE
CARD07998,C07998,MasterCard,Infinite,50000000,ACTIVE
CARD07999,C07999,VISA,Infinite,500000000,ACTIVE
CARD08000,C08000,JCB,Gold,10000000,ACTIVE
CARD08001,C08001,VISA,Classic,200000000,ACTIVE
CARD08002,C08002,JCB,Classic,10000000,BLOCKED
CARD08003,C08003,Amex,Platinum,10000000,ACTIVE
CARD08004,C08004,MasterCard,Infinite,20000000,ACTIVE
CARD08005,C08005,Amex,Platinum,50000000,ACTIVE
CARD08006,C08006,MasterCard,Gold,100000000,ACTIVE
CARD08007,C08007,Amex,Infinite,100000000,ACTIVE
CARD08008,C08008,JCB,Gold,500000000,ACTIVE
CARD08009,C08009,VISA,Infinite,30000000,ACTIVE
CARD08010,C08010,VISA,Gold,10000000,ACTIVE
CARD08011,C08011,JCB,Infinite,20000000,ACTIVE
CARD08012,C08012,MasterCard,Gold,200000000,ACTIVE
CARD08013,C08013,JCB,Platinum,50000000,ACTIVE
CARD08014,C08014,MasterCard,Classic,20000000,ACTIVE
CARD08015,C08015,JCB,Platinum,30000000,ACTIVE
CARD08016,C08016,MasterCard,Gold,200000000,ACTIVE
CARD08017,C08017,VISA,Platinum,10000000,ACTIVE
CARD08018,C08018,VISA,Platinum,200000000,BLOCKED
CARD08019,C08019,JCB,Infinite,500000000,ACTIVE
CARD08020,C08020,MasterCard,Classic,200000000,ACTIVE
CARD08021,C08021,Amex,Gold,50000000,ACTIVE
CARD08022,C08022,MasterCard,Infinite,50000000,ACTIVE
CARD08023,C08023,MasterCard,Gold,500000000,ACTIVE
CARD08024,C08024,Amex,Gold,10000000,ACTIVE
CARD08025,C08025,Amex,Infinite,30000000,ACTIVE
CARD08026,C08026,VISA,Platinum,100000000,ACTIVE
CARD08027,C08027,VISA,Gold,500000000,ACTIVE
CARD08028,C08028,MasterCard,Infinite,30000000,ACTIVE
CARD08029,C08029,VISA,Gold,500000000,ACTIVE
CARD08030,C08030,JCB,Platinum,30000000,ACTIVE
CARD08031,C08031,MasterCard,Infinite,500000000,ACTIVE
CARD08032,C08032,JCB,Infinite,20000000,ACTIVE
CARD08033,C08033,JCB,Gold,30000000,ACTIVE
CARD08034,C08034,Amex,Infinite,100000000,BLOCKED
CARD08035,C08035,VISA,Infinite,100000000,ACTIVE
CARD08036,C08036,JCB,Platinum,500000000,ACTIVE
CARD08037,C08037,JCB,Gold,500000000,ACTIVE
CARD08038,C08038,VISA,Infinite,50000000,ACTIVE
CARD08039,C08039,JCB,Platinum,20000000,ACTIVE
CARD08040,C08040,MasterCard,Infinite,100000000,ACTIVE
CARD08041,C08041,MasterCard,Infinite,30000000,ACTIVE
CARD08042,C08042,Amex,Platinum,50000000,BLOCKED
CARD08043,C08043,VISA,Infinite,100000000,ACTIVE
CARD08044,C08044,JCB,Classic,10000000,ACTIVE
CARD08045,C08045,Amex,Gold,10000000,ACTIVE
CARD08046,C08046,JCB,Gold,30000000,ACTIVE
CARD08047,C08047,VISA,Classic,500000000,ACTIVE
CARD08048,C08048,Amex,Gold,50000000,ACTIVE
CARD08049,C08049,JCB,Gold,20000000,ACTIVE
CARD08050,C08050,JCB,Classic,50000000,ACTIVE
CARD08051,C08051,JCB,Infinite,50000000,ACTIVE
CARD08052,C08052,JCB,Gold,500000000,ACTIVE
CARD08053,C08053,JCB,Platinum,10000000,ACTIVE
CARD08054,C08054,JCB,Gold,10000000,ACTIVE
CARD08055,C08055,VISA,Gold,500000000,ACTIVE
CARD08056,C08056,Amex,Platinum,10000000,ACTIVE
CARD08057,C08057,MasterCard,Classic,500000000,ACTIVE
CARD08058,C08058,MasterCard,Gold,200000000,ACTIVE
CARD08059,C08059,MasterCard,Gold,200000000,ACTIVE
CARD08060,C08060,VISA,Classic,50000000,ACTIVE
CARD08061,C08061,Amex,Platinum,500000000,ACTIVE
CARD08062,C08062,VISA,Infinite,200000000,ACTIVE
CARD08063,C08063,MasterCard,Gold,20000000,ACTIVE
CARD08064,C08064,VISA,Gold,30000000,ACTIVE
CARD08065,C08065,JCB,Classic,10000000,ACTIVE
CARD08066,C08066,VISA,Gold,30000000,ACTIVE
CARD08067,C08067,MasterCard,Infinite,500000000,ACTIVE
CARD08068,C08068,Amex,Classic,20000000,ACTIVE
CARD08069,C08069,MasterCard,Platinum,500000000,ACTIVE
CARD08070,C08070,JCB,Classic,100000000,ACTIVE
CARD08071,C08071,Amex,Platinum,50000000,ACTIVE
CARD08072,C08072,Amex,Platinum,30000000,ACTIVE
CARD08073,C08073,Amex,Platinum,10000000,ACTIVE
CARD08074,C08074,JCB,Platinum,100000000,ACTIVE
CARD08075,C08075,JCB,Gold,200000000,ACTIVE
CARD08076,C08076,VISA,Gold,200000000,ACTIVE
CARD08077,C08077,MasterCard,Infinite,50000000,ACTIVE
CARD08078,C08078,MasterCard,Infinite,200000000,ACTIVE
CARD08079,C08079,Amex,Gold,50000000,ACTIVE
CARD08080,C08080,VISA,Infinite,30000000,ACTIVE
CARD08081,C08081,VISA,Gold,50000000,ACTIVE
CARD08082,C08082,JCB,Platinum,100000000,ACTIVE
CARD08083,C08083,MasterCard,Gold,200000000,ACTIVE
CARD08084,C08084,VISA,Gold,20000000,ACTIVE
CARD08085,C08085,JCB,Platinum,10000000,BLOCKED
CARD08086,C08086,JCB,Gold,50000000,ACTIVE
CARD08087,C08087,VISA,Infinite,20000000,ACTIVE
CARD08088,C08088,Amex,Classic,200000000,ACTIVE
CARD08089,C08089,Amex,Platinum,100000000,ACTIVE
CARD08090,C08090,VISA,Classic,30000000,ACTIVE
CARD08091,C08091,VISA,Platinum,30000000,ACTIVE
CARD08092,C08092,Amex,Classic,500000000,ACTIVE
CARD08093,C08093,VISA,Infinite,200000000,ACTIVE
CARD08094,C08094,VISA,Platinum,200000000,ACTIVE
CARD08095,C08095,MasterCard,Classic,500000000,ACTIVE
CARD08096,C08096,VISA,Platinum,50000000,ACTIVE
CARD08097,C08097,Amex,Classic,30000000,ACTIVE
CARD08098,C08098,JCB,Infinite,20000000,ACTIVE
CARD08099,C08099,VISA,Gold,10000000,ACTIVE
CARD08100,C08100,VISA,Classic,100000000,ACTIVE
CARD08101,C08101,JCB,Infinite,50000000,ACTIVE
CARD08102,C08102,JCB,Gold,500000000,ACTIVE
CARD08103,C08103,MasterCard,Gold,500000000,ACTIVE
CARD08104,C08104,MasterCard,Gold,500000000,ACTIVE
CARD08105,C08105,JCB,Classic,500000000,ACTIVE
CARD08106,C08106,Amex,Gold,30000000,ACTIVE
CARD08107,C08107,MasterCard,Infinite,200000000,ACTIVE
CARD08108,C08108,VISA,Infinite,200000000,ACTIVE
CARD08109,C08109,MasterCard,Gold,30000000,ACTIVE
CARD08110,C08110,VISA,Infinite,500000000,ACTIVE
CARD08111,C08111,JCB,Infinite,200000000,BLOCKED
CARD08112,C08112,Amex,Gold,500000000,ACTIVE
CARD08113,C08113,VISA,Infinite,500000000,ACTIVE
CARD08114,C08114,MasterCard,Platinum,30000000,ACTIVE
CARD08115,C08115,JCB,Infinite,500000000,ACTIVE
CARD08116,C08116,JCB,Gold,20000000,ACTIVE
CARD08117,C08117,Amex,Infinite,500000000,ACTIVE
CARD08118,C08118,Amex,Platinum,50000000,ACTIVE
CARD08119,C08119,MasterCard,Gold,10000000,ACTIVE
CARD08120,C08120,VISA,Infinite,30000000,ACTIVE
CARD08121,C08121,Amex,Gold,30000000,ACTIVE
CARD08122,C08122,Amex,Gold,50000000,ACTIVE
CARD08123,C08123,Amex,Platinum,10000000,ACTIVE
CARD08124,C08124,JCB,Platinum,200000000,ACTIVE
CARD08125,C08125,JCB,Classic,100000000,ACTIVE
CARD08126,C08126,VISA,Gold,30000000,ACTIVE
CARD08127,C08127,JCB,Classic,100000000,ACTIVE
CARD08128,C08128,MasterCard,Gold,100000000,ACTIVE
CARD08129,C08129,MasterCard,Infinite,100000000,BLOCKED
CARD08130,C08130,MasterCard,Platinum,100000000,ACTIVE
CARD08131,C08131,VISA,Infinite,50000000,ACTIVE
CARD08132,C08132,VISA,Platinum,30000000,ACTIVE
CARD08133,C08133,MasterCard,Infinite,50000000,ACTIVE
CARD08134,C08134,VISA,Gold,500000000,ACTIVE
CARD08135,C08135,MasterCard,Classic,30000000,ACTIVE
CARD08136,C08136,Amex,Classic,20000000,ACTIVE
CARD08137,C08137,JCB,Platinum,30000000,ACTIVE
CARD08138,C08138,VISA,Gold,200000000,ACTIVE
CARD08139,C08139,VISA,Gold,100000000,ACTIVE
CARD08140,C08140,MasterCard,Platinum,100000000,ACTIVE
CARD08141,C08141,Amex,Infinite,200000000,ACTIVE
CARD08142,C08142,VISA,Gold,100000000,ACTIVE
CARD08143,C08143,Amex,Gold,50000000,ACTIVE
CARD08144,C08144,Amex,Platinum,500000000,ACTIVE
CARD08145,C08145,MasterCard,Gold,10000000,ACTIVE
CARD08146,C08146,Amex,Platinum,50000000,ACTIVE
CARD08147,C08147,MasterCard,Platinum,30000000,ACTIVE
CARD08148,C08148,MasterCard,Classic,50000000,ACTIVE
CARD08149,C08149,MasterCard,Infinite,100000000,ACTIVE
CARD08150,C08150,JCB,Classic,30000000,ACTIVE
CARD08151,C08151,JCB,Infinite,500000000,BLOCKED
CARD08152,C08152,MasterCard,Gold,50000000,ACTIVE
CARD08153,C08153,VISA,Platinum,10000000,ACTIVE
CARD08154,C08154,VISA,Gold,100000000,ACTIVE
CARD08155,C08155,JCB,Platinum,30000000,ACTIVE
CARD08156,C08156,VISA,Classic,100000000,ACTIVE
CARD08157,C08157,MasterCard,Classic,50000000,ACTIVE
CARD08158,C08158,MasterCard,Gold,100000000,ACTIVE
CARD08159,C08159,Amex,Classic,10000000,ACTIVE
CARD08160,C08160,Amex,Infinite,500000000,ACTIVE
CARD08161,C08161,VISA,Platinum,10000000,ACTIVE
CARD08162,C08162,JCB,Gold,30000000,ACTIVE
CARD08163,C08163,MasterCard,Platinum,500000000,ACTIVE
CARD08164,C08164,MasterCard,Gold,500000000,ACTIVE
CARD08165,C08165,MasterCard,Infinite,500000000,ACTIVE
CARD08166,C08166,VISA,Infinite,30000000,ACTIVE
CARD08167,C08167,Amex,Gold,10000000,ACTIVE
CARD08168,C08168,JCB,Classic,200000000,ACTIVE
CARD08169,C08169,MasterCard,Gold,100000000,ACTIVE
CARD08170,C08170,JCB,Platinum,100000000,ACTIVE
CARD08171,C08171,Amex,Infinite,20000000,ACTIVE
CARD08172,C08172,VISA,Gold,30000000,ACTIVE
CARD08173,C08173,JCB,Gold,50000000,ACTIVE
CARD08174,C08174,MasterCard,Gold,30000000,ACTIVE
CARD08175,C08175,Amex,Classic,20000000,ACTIVE
CARD08176,C08176,VISA,Gold,100000000,ACTIVE
CARD08177,C08177,Amex,Classic,10000000,ACTIVE
CARD08178,C08178,MasterCard,Platinum,20000000,ACTIVE
CARD08179,C08179,Amex,Platinum,100000000,ACTIVE
CARD08180,C08180,JCB,Classic,10000000,ACTIVE
CARD08181,C08181,VISA,Classic,20000000,ACTIVE
CARD08182,C08182,VISA,Infinite,50000000,ACTIVE
CARD08183,C08183,MasterCard,Classic,20000000,ACTIVE
CARD08184,C08184,JCB,Classic,10000000,ACTIVE
CARD08185,C08185,Amex,Classic,500000000,ACTIVE
CARD08186,C08186,JCB,Gold,10000000,ACTIVE
CARD08187,C08187,MasterCard,Classic,100000000,ACTIVE
CARD08188,C08188,JCB,Gold,100000000,BLOCKED
CARD08189,C08189,Amex,Classic,200000000,ACTIVE
CARD08190,C08190,JCB,Infinite,200000000,ACTIVE
CARD08191,C08191,JCB,Infinite,100000000,ACTIVE
CARD08192,C08192,MasterCard,Gold,100000000,ACTIVE
CARD08193,C08193,MasterCard,Infinite,500000000,BLOCKED
CARD08194,C08194,VISA,Classic,200000000,ACTIVE
CARD08195,C08195,Amex,Classic,20000000,ACTIVE
CARD08196,C08196,JCB,Classic,200000000,ACTIVE
CARD08197,C08197,Amex,Classic,200000000,ACTIVE
CARD08198,C08198,Amex,Infinite,30000000,ACTIVE
CARD08199,C08199,JCB,Infinite,50000000,ACTIVE
CARD08200,C08200,Amex,Classic,100000000,ACTIVE
CARD08201,C08201,MasterCard,Platinum,100000000,ACTIVE
CARD08202,C08202,MasterCard,Classic,10000000,ACTIVE
CARD08203,C08203,MasterCard,Platinum,500000000,ACTIVE
CARD08204,C08204,MasterCard,Infinite,500000000,ACTIVE
CARD08205,C08205,JCB,Classic,50000000,ACTIVE
CARD08206,C08206,VISA,Platinum,30000000,ACTIVE
CARD08207,C08207,JCB,Classic,10000000,ACTIVE
CARD08208,C08208,VISA,Gold,200000000,ACTIVE
CARD08209,C08209,MasterCard,Infinite,20000000,ACTIVE
CARD08210,C08210,VISA,Platinum,10000000,ACTIVE
CARD08211,C08211,MasterCard,Classic,10000000,ACTIVE
CARD08212,C08212,Amex,Classic,100000000,ACTIVE
CARD08213,C08213,JCB,Classic,100000000,ACTIVE
CARD08214,C08214,VISA,Infinite,100000000,BLOCKED
CARD08215,C08215,MasterCard,Gold,50000000,ACTIVE
CARD08216,C08216,JCB,Classic,10000000,BLOCKED
CARD08217,C08217,VISA,Gold,100000000,ACTIVE
CARD08218,C08218,VISA,Platinum,30000000,ACTIVE
CARD08219,C08219,Amex,Platinum,10000000,ACTIVE
CARD08220,C08220,VISA,Classic,100000000,ACTIVE
CARD08221,C08221,VISA,Infinite,20000000,ACTIVE
CARD08222,C08222,JCB,Gold,200000000,ACTIVE
CARD08223,C08223,MasterCard,Platinum,20000000,ACTIVE
CARD08224,C08224,JCB,Classic,30000000,ACTIVE
CARD08225,C08225,MasterCard,Platinum,10000000,ACTIVE
CARD08226,C08226,Amex,Platinum,20000000,ACTIVE
CARD08227,C08227,MasterCard,Platinum,50000000,ACTIVE
CARD08228,C08228,MasterCard,Infinite,200000000,ACTIVE
CARD08229,C08229,VISA,Platinum,500000000,ACTIVE
CARD08230,C08230,Amex,Classic,20000000,ACTIVE
