ACCOUNT_ID,CUSTOMER_ID,BALANCE,ACCOUNT_STATUS
ACC07722,C07722,119700000,CLOSED
ACC07723,C07723,169900000,ACTIVE
ACC07724,C07724,97300000,CLOSED
ACC07725,C07725,396200000,ACTIVE
ACC07726,C07726,326500000,CLOSED
ACC07727,C07727,271800000,ACTIVE
ACC07728,C07728,157400000,BLOCKED
ACC07729,C07729,407800000,ACTIVE
ACC07730,C07730,444600000,ACTIVE
ACC07731,C07731,133100000,ACTIVE
ACC07732,C07732,379400000,ACTIVE
ACC07733,C07733,123800000,ACTIVE
ACC07734,C07734,247900000,ACTIVE
ACC07735,C07735,127200000,ACTIVE
ACC07736,C07736,88700000,ACTIVE
ACC07737,C07737,80600000,CLOSED
ACC07738,C07738,355000000,ACTIVE
ACC07739,C07739,80900000,ACTIVE
ACC07740,C07740,310200000,ACTIVE
ACC07741,C07741,454700000,ACTIVE
ACC07742,C07742,428900000,ACTIVE
ACC07743,C07743,224100000,ACTIVE
ACC07744,C07744,271700000,ACTIVE
ACC07745,C07745,342500000,ACTIVE
ACC07746,C07746,400700000,ACTIVE
ACC07747,C07747,458700000,ACTIVE
ACC07748,C07748,232800000,ACTIVE
ACC07749,C07749,382000000,ACTIVE
ACC07750,C07750,156600000,ACTIVE
ACC07751,C07751,260100000,ACTIVE
ACC07752,C07752,388100000,ACTIVE
ACC07753,C07753,332300000,ACTIVE
ACC07754,C07754,178500000,ACTIVE
ACC07755,C07755,71100000,ACTIVE
ACC07756,C07756,328200000,ACTIVE
ACC07757,C07757,323400000,ACTIVE
ACC07758,C07758,377800000,ACTIVE
ACC07759,C07759,368700000,BLOCKED
ACC07760,C07760,77800000,ACTIVE
ACC07761,C07761,265600000,ACTIVE
ACC07762,C07762,331700000,ACTIVE
ACC07763,C07763,361200000,ACTIVE
ACC07764,C07764,357600000,ACTIVE
ACC07765,C07765,453400000,ACTIVE
ACC07766,C07766,469800000,ACTIVE
ACC07767,C07767,410700000,ACTIVE
ACC07768,C07768,71800000,ACTIVE
ACC07769,C07769,385300000,ACTIVE
ACC07770,C07770,126300000,ACTIVE
ACC07771,C07771,317400000,ACTIVE
ACC07772,C07772,448500000,ACTIVE
ACC07773,C07773,136000000,ACTIVE
ACC07774,C07774,425100000,ACTIVE
ACC07775,C07775,435400000,ACTIVE
ACC07776,C07776,2100000,BLOCKED
ACC07777,C07777,262400000,ACTIVE
ACC07778,C07778,46500000,ACTIVE
ACC07779,C07779,68900000,ACTIVE
ACC07780,C07780,366300000,ACTIVE
ACC07781,C07781,44800000,ACTIVE
ACC07782,C07782,129700000,ACTIVE
ACC07783,C07783,416000000,ACTIVE
ACC07784,C07784,319100000,ACTIVE
ACC07785,C07785,456200000,ACTIVE
ACC07786,C07786,308400000,ACTIVE
ACC07787,C07787,246800000,ACTIVE
ACC07788,C07788,250200000,ACTIVE
ACC07789,C07789,79000000,ACTIVE
ACC07790,C07790,311300000,ACTIVE
ACC07791,C07791,322800000,ACTIVE
ACC07792,C07792,471800000,ACTIVE
ACC07793,C07793,383100000,ACTIVE
ACC07794,C07794,86300000,ACTIVE
ACC07795,C07795,423300000,ACTIVE
ACC07796,C07796,101000000,ACTIVE
ACC07797,C07797,326400000,ACTIVE
ACC07798,C07798,308000000,ACTIVE
ACC07799,C07799,103800000,ACTIVE
ACC07800,C07800,32500000,ACTIVE
ACC07801,C07801,428300000,ACTIVE
ACC07802,C07802,384000000,ACTIVE
ACC07803,C07803,454900000,ACTIVE
ACC07804,C07804,417000000,ACTIVE
ACC07805,C07805,307600000,ACTIVE
ACC07806,C07806,51000000,ACTIVE
ACC07807,C07807,240000000,ACTIVE
ACC07808,C07808,1700000,BLOCKED
ACC07809,C07809,357000000,ACTIVE
ACC07810,C07810,461800000,ACTIVE
ACC07811,C07811,122300000,CLOSED
ACC07812,C07812,263200000,ACTIVE
ACC07813,C07813,211700000,CLOSED
ACC07814,C07814,411700000,ACTIVE
ACC07815,C07815,229000000,ACTIVE
ACC07816,C07816,18200000,ACTIVE
ACC07817,C07817,60400000,ACTIVE
ACC07818,C07818,325000000,ACTIVE
ACC07819,C07819,26700000,ACTIVE
ACC07820,C07820,14400000,ACTIVE
ACC07821,C07821,97600000,BLOCKED
ACC07822,C07822,167800000,ACTIVE
ACC07823,C07823,341200000,ACTIVE
ACC07824,C07824,4600000,ACTIVE
ACC07825,C07825,187800000,ACTIVE
ACC07826,C07826,266000000,ACTIVE
ACC07827,C07827,337500000,ACTIVE
ACC07828,C07828,245700000,ACTIVE
ACC07829,C07829,434800000,ACTIVE
ACC07830,C07830,476600000,ACTIVE
ACC07831,C07831,60700000,BLOCKED
ACC07832,C07832,8700000,ACTIVE
ACC07833,C07833,120500000,ACTIVE
ACC07834,C07834,91100000,ACTIVE
ACC07835,C07835,38400000,ACTIVE
ACC07836,C07836,207700000,ACTIVE
ACC07837,C07837,408400000,ACTIVE
ACC07838,C07838,9000000,ACTIVE
ACC07839,C07839,358400000,CLOSED
ACC07840,C07840,426700000,ACTIVE
ACC07841,C07841,235900000,ACTIVE
ACC07842,C07842,216100000,ACTIVE
ACC07843,C07843,367300000,ACTIVE
ACC07844,C07844,271800000,BLOCKED
ACC07845,C07845,216100000,CLOSED
ACC07846,C07846,469900000,ACTIVE
ACC07847,C07847,104600000,ACTIVE
ACC07848,C07848,154000000,ACTIVE
ACC07849,C07849,420100000,ACTIVE
ACC07850,C07850,21300000,ACTIVE
ACC07851,C07851,274000000,ACTIVE
ACC07852,C07852,167300000,ACTIVE
ACC07853,C07853,363100000,ACTIVE
ACC07854,C07854,224700000,ACTIVE
ACC07855,C07855,118500000,BLOCKED
ACC07856,C07856,431800000,ACTIVE
ACC07857,C07857,328400000,ACTIVE
ACC07858,C07858,198500000,ACTIVE
ACC07859,C07859,51700000,ACTIVE
ACC07860,C07860,499800000,ACTIVE
ACC07861,C07861,492600000,ACTIVE
ACC07862,C07862,190800000,ACTIVE
ACC07863,C07863,394500000,ACTIVE
ACC07864,C07864,173700000,ACTIVE
ACC07865,C07865,317700000,ACTIVE
ACC07866,C07866,350400000,CLOSED
ACC07867,C07867,172200000,ACTIVE
ACC07868,C07868,42200000,ACTIVE
ACC07869,C07869,332900000,ACTIVE
ACC07870,C07870,406900000,ACTIVE
ACC07871,C07871,23200000,ACTIVE
ACC07872,C07872,213600000,ACTIVE
ACC07873,C07873,102800000,ACTIVE
ACC07874,C07874,254200000,ACTIVE
ACC07875,C07875,460700000,ACTIVE
ACC07876,C07876,26200000,ACTIVE
ACC07877,C07877,338000000,ACTIVE
ACC07878,C07878,11300000,ACTIVE
ACC07879,C07879,282600000,ACTIVE
ACC07880,C07880,302000000,ACTIVE
ACC07881,C07881,158200000,ACTIVE
ACC07882,C07882,281800000,ACTIVE
ACC07883,C07883,410600000,ACTIVE
ACC07884,C07884,304200000,ACTIVE
ACC07885,C07885,440600000,ACTIVE
ACC07886,C07886,175500000,BLOCKED
ACC07887,C07887,473600000,ACTIVE
ACC07888,C07888,360800000,ACTIVE
ACC07889,C07889,441400000,ACTIVE
ACC07890,C07890,476800000,ACTIVE
ACC07891,C07891,414000000,ACTIVE
ACC07892,C07892,122000000,ACTIVE
ACC07893,C07893,439900000,ACTIVE
ACC07894,C07894,65300000,ACTIVE
ACC07895,C07895,471500000,ACTIVE
ACC07896,C07896,248900000,ACTIVE
ACC07897,C07897,370200000,ACTIVE
ACC07898,C07898,60200000,ACTIVE
ACC07899,C07899,463700000,ACTIVE
ACC07900,C07900,123100000,ACTIVE
ACC07901,C07901,485700000,ACTIVE
ACC07902,C07902,432700000,CLOSED
ACC07903,C07903,36700000,ACTIVE
ACC07904,C07904,441300000,ACTIVE
ACC07905,C07905,492400000,ACTIVE
ACC07906,C07906,426100000,ACTIVE
ACC07907,C07907,140800000,ACTIVE
ACC07908,C07908,427000000,ACTIVE
ACC07909,C07909,485000000,ACTIVE
ACC07910,C07910,126100000,ACTIVE
ACC07911,C07911,141500000,ACTIVE
ACC07912,C07912,266000000,ACTIVE
ACC07913,C07913,291600000,ACTIVE
ACC07914,C07914,37000000,ACTIVE
ACC07915,C07915,41800000,ACTIVE
ACC07916,C07916,434600000,CLOSED
ACC07917,C07917,389800000,ACTIVE
ACC07918,C07918,373500000,ACTIVE
ACC07919,C07919,494400000,ACTIVE
ACC07920,C07920,410500000,ACTIVE
ACC07921,C07921,64400000,BLOCKED
ACC07922,C07922,327100000,ACTIVE
ACC07923,C07923,445900000,ACTIVE
ACC07924,C07924,70200000,ACTIVE
ACC07925,C07925,443200000,ACTIVE
ACC07926,C07926,446100000,ACTIVE
ACC07927,C07927,15600000,BLOCKED
ACC07928,C07928,156700000,ACTIVE
ACC07929,C07929,163700000,ACTIVE
ACC07930,C07930,430300000,ACTIVE
ACC07931,C07931,412500000,ACTIVE
ACC07932,C07932,422600000,ACTIVE
ACC07933,C07933,82700000,ACTIVE
ACC07934,C07934,328500000,ACTIVE
ACC07935,C07935,61200000,ACTIVE
ACC07936,C07936,91000000,ACTIVE
ACC07937,C07937,213300000,ACTIVE
ACC07938,C07938,79700000,ACTIVE
ACC07939,C07939,386300000,CLOSED
ACC07940,C07940,220700000,ACTIVE
ACC07941,C07941,135100000,ACTIVE
ACC07942,C07942,160600000,ACTIVE
ACC07943,C07943,187900000,ACTIVE
ACC07944,C07944,72900000,ACTIVE
ACC07945,C07945,49400000,ACTIVE
ACC07946,C07946,65600000,ACTIVE
ACC07947,C07947,136500000,ACTIVE
ACC07948,C07948,41500000,ACTIVE
ACC07949,C07949,400300000,ACTIVE
ACC07950,C07950,416400000,ACTIVE
ACC07951,C07951,146700000,ACTIVE
ACC07952,C07952,330200000,ACTIVE
ACC07953,C07953,450800000,ACTIVE
ACC07954,C07954,408900000,ACTIVE
ACC07955,C07955,237400000,ACTIVE
ACC07956,C07956,51500000,ACTIVE
ACC07957,C07957,170500000,ACTIVE
ACC07958,C07958,238100000,ACTIVE
ACC07959,C07959,47200000,ACTIVE
ACC07960,C07960,318100000,BLOCKED
ACC07961,C07961,396400000,ACTIVE
ACC07962,C07962,324700000,ACTIVE
ACC07963,C07963,366900000,ACTIVE
ACC07964,C07964,134500000,ACTIVE
ACC07965,C07965,326800000,ACTIVE
ACC07966,C07966,335100000,ACTIVE
ACC07967,C07967,286200000,ACTIVE
ACC07968,C07968,271800000,ACTIVE
ACC07969,C07969,125400000,ACTIVE
ACC07970,C07970,255900000,ACTIVE
ACC07971,C07971,24700000,ACTIVE
ACC07972,C07972,346500000,ACTIVE
ACC07973,C07973,428700000,ACTIVE
ACC07974,C07974,479000000,ACTIVE
ACC07975,C07975,426700000,ACTIVE
ACC07976,C07976,183200000,ACTIVE
ACC07977,C07977,174900000,ACTIVE
ACC07978,C07978,364800000,ACTIVE
ACC07979,C07979,432800000,BLOCKED
ACC07980,C07980,221300000,ACTIVE
ACC07981,C07981,123400000,ACTIVE
ACC07982,C07982,234100000,ACTIVE
ACC07983,C07983,445200000,ACTIVE
ACC07984,C07984,248400000,ACTIVE
ACC07985,C07985,68800000,ACTIVE
ACC07986,C07986,380700000,ACTIVE
ACC07987,C07987,79300000,ACTIVE
ACC07988,C07988,336600000,ACTIVE
ACC07989,C07989,317000000,ACTIVE
ACC07990,C07990,259200000,ACTIVE
ACC07991,C07991,64900000,ACTIVE
ACC07992,C07992,119200000,ACTIVE
ACC07993,C07993,488600000,ACTIVE
ACC07994,C07994,269000000,ACTIVE
ACC07995,C07995,260100000,ACTIVE
ACC07996,C07996,150200000,CLOSED
ACC07997,C07997,4900000,ACTIVE
ACC07998,C07998,67700000,ACTIVE
ACC07999,C07999,425300000,ACTIVE
ACC08000,C08000,407100000,BLOCKED
ACC08001,C08001,147000000,ACTIVE
ACC08002,C08002,282300000,ACTIVE
ACC08003,C08003,476700000,ACTIVE
ACC08004,C08004,275900000,ACTIVE
ACC08005,C08005,17500000,ACTIVE
ACC08006,C08006,13700000,ACTIVE
ACC08007,C08007,469700000,ACTIVE
ACC08008,C08008,404900000,ACTIVE
ACC08009,C08009,153300000,ACTIVE
ACC08010,C08010,352700000,CLOSED
ACC08011,C08011,442800000,ACTIVE
ACC08012,C08012,499700000,ACTIVE
ACC08013,C08013,77800000,BLOCKED
ACC08014,C08014,118200000,ACTIVE
ACC08015,C08015,314600000,ACTIVE
ACC08016,C08016,286900000,ACTIVE
ACC08017,C08017,117500000,ACTIVE
ACC08018,C08018,249500000,CLOSED
ACC08019,C08019,447000000,ACTIVE
ACC08020,C08020,41200000,ACTIVE
ACC08021,C08021,415300000,CLOSED
ACC08022,C08022,103200000,ACTIVE
ACC08023,C08023,456500000,ACTIVE
ACC08024,C08024,341300000,ACTIVE
ACC08025,C08025,156400000,CLOSED
ACC08026,C08026,295600000,ACTIVE
ACC08027,C08027,361500000,ACTIVE
ACC08028,C08028,317200000,ACTIVE
ACC08029,C08029,182300000,BLOCKED
ACC08030,C08030,329300000,ACTIVE
ACC08031,C08031,359600000,ACTIVE
ACC08032,C08032,32300000,ACTIVE
ACC08033,C08033,260200000,CLOSED
ACC08034,C08034,343900000,ACTIVE
ACC08035,C08035,65600000,ACTIVE
ACC08036,C08036,8900000,ACTIVE
ACC08037,C08037,141500000,ACTIVE
ACC08038,C08038,113000000,ACTIVE
ACC08039,C08039,190000000,ACTIVE
ACC08040,C08040,329000000,ACTIVE
ACC08041,C08041,469100000,ACTIVE
ACC08042,C08042,50100000,CLOSED
ACC08043,C08043,255500000,CLOSED
ACC08044,C08044,350200000,ACTIVE
ACC08045,C08045,411300000,ACTIVE
ACC08046,C08046,425700000,ACTIVE
ACC08047,C08047,368300000,ACTIVE
ACC08048,C08048,439700000,ACTIVE
ACC08049,C08049,13100000,ACTIVE
ACC08050,C08050,153600000,ACTIVE
ACC08051,C08051,399000000,ACTIVE
ACC08052,C08052,180600000,ACTIVE
ACC08053,C08053,140900000,ACTIVE
ACC08054,C08054,136800000,ACTIVE
ACC08055,C08055,431500000,ACTIVE
ACC08056,C08056,495600000,ACTIVE
ACC08057,C08057,11400000,ACTIVE
ACC08058,C08058,115000000,ACTIVE
ACC08059,C08059,401800000,ACTIVE
ACC08060,C08060,99100000,CLOSED
ACC08061,C08061,302800000,ACTIVE
ACC08062,C08062,55900000,ACTIVE
ACC08063,C08063,112800000,CLOSED
ACC08064,C08064,33400000,ACTIVE
ACC08065,C08065,261400000,ACTIVE
ACC08066,C08066,252600000,ACTIVE
ACC08067,C08067,11800000,CLOSED
ACC08068,C08068,275700000,ACTIVE
ACC08069,C08069,490800000,ACTIVE
ACC08070,C08070,29000000,ACTIVE
ACC08071,C08071,366600000,ACTIVE
ACC08072,C08072,142400000,ACTIVE
ACC08073,C08073,441300000,BLOCKED
ACC08074,C08074,210700000,ACTIVE
ACC08075,C08075,443600000,CLOSED
ACC08076,C08076,22000000,ACTIVE
ACC08077,C08077,209500000,ACTIVE
ACC08078,C08078,342000000,ACTIVE
ACC08079,C08079,161600000,ACTIVE
ACC08080,C08080,151100000,ACTIVE
ACC08081,C08081,214200000,ACTIVE
ACC08082,C08082,274300000,ACTIVE
ACC08083,C08083,351200000,ACTIVE
ACC08084,C08084,75700000,ACTIVE
ACC08085,C08085,423900000,ACTIVE
ACC08086,C08086,64500000,ACTIVE
ACC08087,C08087,73300000,ACTIVE
ACC08088,C08088,296400000,CLOSED
ACC08089,C08089,477300000,ACTIVE
ACC08090,C08090,27800000,ACTIVE
ACC08091,C08091,406700000,CLOSED
ACC08092,C08092,466500000,ACTIVE
ACC08093,C08093,470500000,ACTIVE
ACC08094,C08094,453100000,ACTIVE
ACC08095,C08095,339900000,ACTIVE
ACC08096,C08096,348900000,ACTIVE
ACC08097,C08097,495300000,ACTIVE
ACC08098,C08098,114800000,ACTIVE
ACC08099,C08099,103100000,ACTIVE
ACC08100,C08100,257300000,ACTIVE
ACC08101,C08101,143500000,ACTIVE
ACC08102,C08102,266800000,BLOCKED
ACC08103,C08103,401600000,ACTIVE
ACC08104,C08104,430200000,ACTIVE
ACC08105,C08105,401400000,BLOCKED
ACC08106,C08106,232700000,ACTIVE
ACC08107,C08107,329000000,ACTIVE
ACC08108,C08108,499100000,ACTIVE
ACC08109,C08109,441500000,ACTIVE
ACC08110,C08110,159300000,ACTIVE
ACC08111,C08111,272800000,ACTIVE
ACC08112,C08112,160300000,ACTIVE
ACC08113,C08113,76100000,ACTIVE
ACC08114,C08114,92700000,ACTIVE
ACC08115,C08115,268500000,ACTIVE
ACC08116,C08116,320700000,ACTIVE
ACC08117,C08117,210900000,ACTIVE
ACC08118,C08118,329100000,ACTIVE
ACC08119,C08119,441900000,BLOCKED
ACC08120,C08120,58600000,ACTIVE
ACC08121,C08121,485300000,ACTIVE
ACC08122,C08122,103500000,CLOSED
ACC08123,C08123,442000000,ACTIVE
ACC08124,C08124,483600000,ACTIVE
ACC08125,C08125,103100000,ACTIVE
ACC08126,C08126,271100000,ACTIVE
ACC08127,C08127,275800000,ACTIVE
ACC08128,C08128,368100000,ACTIVE
ACC08129,C08129,59900000,ACTIVE
ACC08130,C08130,269200000,BLOCKED
ACC08131,C08131,279700000,ACTIVE
ACC08132,C08132,398300000,ACTIVE
ACC08133,C08133,94500000,ACTIVE
ACC08134,C08134,42200000,ACTIVE
ACC08135,C08135,397300000,CLOSED
ACC08136,C08136,178900000,ACTIVE
ACC08137,C08137,118900000,ACTIVE
ACC08138,C08138,499000000,ACTIVE
ACC08139,C08139,175400000,ACTIVE
ACC08140,C08140,243400000,ACTIVE
ACC08141,C08141,115300000,ACTIVE
ACC08142,C08142,487900000,ACTIVE
ACC08143,C08143,342100000,BLOCKED
ACC08144,C08144,125600000,ACTIVE
ACC08145,C08145,200800000,ACTIVE
ACC08146,C08146,32800000,ACTIVE
ACC08147,C08147,202600000,ACTIVE
ACC08148,C08148,431000000,ACTIVE
ACC08149,C08149,10300000,ACTIVE
ACC08150,C08150,487800000,ACTIVE
ACC08151,C08151,372300000,ACTIVE
ACC08152,C08152,459000000,ACTIVE
ACC08153,C08153,491000000,ACTIVE
ACC08154,C08154,451500000,CLOSED
ACC08155,C08155,335000000,ACTIVE
ACC08156,C08156,135600000,ACTIVE
ACC08157,C08157,121100000,ACTIVE
ACC08158,C08158,149600000,ACTIVE
ACC08159,C08159,354400000,ACTIVE
ACC08160,C08160,101000000,ACTIVE
ACC08161,C08161,485000000,ACTIVE
ACC08162,C08162,345200000,ACTIVE
ACC08163,C08163,327600000,ACTIVE
ACC08164,C08164,361200000,ACTIVE
ACC08165,C08165,467100000,ACTIVE
ACC08166,C08166,41700000,BLOCKED
ACC08167,C08167,53800000,ACTIVE
ACC08168,C08168,165600000,ACTIVE
ACC08169,C08169,265900000,ACTIVE
ACC08170,C08170,296000000,ACTIVE
ACC08171,C08171,7900000,ACTIVE
ACC08172,C08172,491300000,ACTIVE
ACC08173,C08173,309400000,BLOCKED
ACC08174,C08174,497500000,ACTIVE
ACC08175,C08175,45400000,CLOSED
ACC08176,C08176,97700000,ACTIVE
ACC08177,C08177,436800000,ACTIVE
ACC08178,C08178,298400000,BLOCKED
ACC08179,C08179,156900000,ACTIVE
ACC08180,C08180,22200000,ACTIVE
ACC08181,C08181,75700000,ACTIVE
ACC08182,C08182,396200000,ACTIVE
ACC08183,C08183,418800000,ACTIVE
ACC08184,C08184,12700000,BLOCKED
ACC08185,C08185,117800000,ACTIVE
ACC08186,C08186,410700000,ACTIVE
ACC08187,C08187,67500000,ACTIVE
ACC08188,C08188,470400000,ACTIVE
ACC08189,C08189,113900000,ACTIVE
ACC08190,C08190,118400000,ACTIVE
ACC08191,C08191,275000000,ACTIVE
ACC08192,C08192,360400000,ACTIVE
ACC08193,C08193,312700000,ACTIVE
ACC08194,C08194,469400000,ACTIVE
ACC08195,C08195,322900000,ACTIVE
ACC08196,C08196,305700000,ACTIVE
ACC08197,C08197,193400000,ACTIVE
ACC08198,C08198,430500000,ACTIVE
ACC08199,C08199,419900000,ACTIVE
ACC08200,C08200,417100000,ACTIVE
ACC08201,C08201,266400000,ACTIVE
ACC08202,C08202,34000000,ACTIVE
ACC08203,C08203,7600000,ACTIVE
ACC08204,C08204,490000000,ACTIVE
ACC08205,C08205,152400000,ACTIVE
ACC08206,C08206,409400000,ACTIVE
ACC08207,C08207,488500000,ACTIVE
ACC08208,C08208,396200000,ACTIVE
ACC08209,C08209,477300000,BLOCKED
ACC08210,C08210,155500000,ACTIVE
ACC08211,C08211,402200000,ACTIVE
ACC08212,C08212,319000000,ACTIVE
ACC08213,C08213,290700000,ACTIVE
ACC08214,C08214,183200000,ACTIVE
ACC08215,C08215,281800000,ACTIVE
ACC08216,C08216,164900000,ACTIVE
ACC08217,C08217,261300000,ACTIVE
ACC08218,C08218,400400000,ACTIVE
ACC08219,C08219,41700000,ACTIVE
ACC08220,C08220,165600000,ACTIVE
ACC08221,C08221,127400000,ACTIVE
ACC08222,C08222,261200000,ACTIVE
ACC08223,C08223,354700000,ACTIVE
ACC08224,C08224,31900000,ACTIVE
ACC08225,C08225,474400000,ACTIVE
ACC08226,C08226,30600000,ACTIVE
ACC08227,C08227,316400000,ACTIVE
ACC08228,C08228,73100000,ACTIVE
ACC08229,C08229,36700000,ACTIVE
ACC08230,C08230,125300000,ACTIVE
ACC08231,C08231,225200000,ACTIVE
ACC08232,C08232,96100000,ACTIVE
ACC08233,C08233,367900000,ACTIVE
ACC08234,C08234,21500000,ACTIVE
ACC08235,C08235,47600000,ACTIVE
ACC08236,C08236,139200000,ACTIVE
ACC08237,C08237,99500000,ACTIVE
ACC08238,C08238,45100000,ACTIVE
ACC08239,C08239,388600000,BLOCKED
ACC08240,C08240,247100000,ACTIVE
ACC08241,C08241,316800000,ACTIVE
ACC08242,C08242,256500000,ACTIVE
ACC08243,C08243,464200000,ACTIVE
ACC08244,C08244,293500000,ACTIVE
ACC08245,C08245,177100000,ACTIVE
ACC08246,C08246,367900000,ACTIVE
ACC08247,C08247,299700000,ACTIVE
ACC08248,C08248,190900000,ACTIVE
ACC08249,C08249,366200000,ACTIVE
ACC08250,C08250,270000000,ACTIVE
ACC08251,C08251,118800000,BLOCKED
ACC08252,C08252,152700000,ACTIVE
ACC08253,C08253,99700000,ACTIVE
ACC08254,C08254,378200000,ACTIVE
ACC08255,C08255,490200000,BLOCKED
ACC08256,C08256,99800000,ACTIVE
ACC08257,C08257,36900000,ACTIVE
ACC08258,C08258,8300000,ACTIVE
ACC08259,C08259,269400000,ACTIVE
ACC08260,C08260,129500000,BLOCKED
ACC08261,C08261,73600000,BLOCKED
ACC08262,C08262,227500000,ACTIVE
ACC08263,C08263,294400000,ACTIVE
ACC08264,C08264,225600000,ACTIVE
ACC08265,C08265,445100000,ACTIVE
ACC08266,C08266,280000000,ACTIVE
ACC08267,C08267,497500000,ACTIVE
ACC08268,C08268,238600000,ACTIVE
ACC08269,C08269,426800000,ACTIVE
ACC08270,C08270,81200000,ACTIVE
ACC08271,C08271,479700000,ACTIVE
ACC08272,C08272,56700000,ACTIVE
ACC08273,C08273,289500000,ACTIVE
ACC08274,C08274,226300000,ACTIVE
ACC08275,C08275,198200000,ACTIVE
ACC08276,C08276,319000000,ACTIVE
ACC08277,C08277,405500000,ACTIVE
ACC08278,C08278,9800000,ACTIVE
ACC08279,C08279,199100000,ACTIVE
ACC08280,C08280,471400000,ACTIVE
ACC08281,C08281,331300000,ACTIVE
ACC08282,C08282,240100000,ACTIVE
ACC08283,C08283,462400000,ACTIVE
ACC08284,C08284,6000000,ACTIVE
ACC08285,C08285,367000000,ACTIVE
ACC08286,C08286,50300000,ACTIVE
ACC08287,C08287,19700000,ACTIVE
ACC08288,C08288,217400000,ACTIVE
ACC08289,C08289,240700000,ACTIVE
ACC08290,C08290,249200000,ACTIVE
ACC08291,C08291,223300000,ACTIVE
ACC08292,C08292,281900000,ACTIVE
ACC08293,C08293,340000000,ACTIVE
ACC08294,C08294,151100000,ACTIVE
ACC08295,C08295,249300000,ACTIVE
ACC08296,C08296,110900000,ACTIVE
ACC08297,C08297,12300000,ACTIVE
ACC08298,C08298,55200000,ACTIVE
ACC08299,C08299,20400000,ACTIVE
ACC08300,C08300,363500000,ACTIVE
ACC08301,C08301,137800000,ACTIVE
ACC08302,C08302,247100000,ACTIVE
ACC08303,C08303,168900000,ACTIVE
ACC08304,C08304,220300000,ACTIVE
ACC08305,C08305,478200000,ACTIVE
ACC08306,C08306,420800000,ACTIVE
ACC08307,C08307,316500000,ACTIVE
ACC08308,C08308,259900000,ACTIVE
ACC08309,C08309,377700000,ACTIVE
ACC08310,C08310,293300000,ACTIVE
ACC08311,C08311,291600000,ACTIVE
ACC08312,C08312,21300000,CLOSED
ACC08313,C08313,422700000,ACTIVE
ACC08314,C08314,31800000,ACTIVE
ACC08315,C08315,179000000,ACTIVE
ACC08316,C08316,70600000,ACTIVE
ACC08317,C08317,87400000,ACTIVE
ACC08318,C08318,249100000,ACTIVE
ACC08319,C08319,419400000,ACTIVE
ACC08320,C08320,140300000,ACTIVE
ACC08321,C08321,320100000,ACTIVE
ACC08322,C08322,163900000,ACTIVE
ACC08323,C08323,282100000,ACTIVE
ACC08324,C08324,342200000,ACTIVE
ACC08325,C08325,44900000,ACTIVE
ACC08326,C08326,184400000,ACTIVE
ACC08327,C08327,151900000,ACTIVE
ACC08328,C08328,179200000,ACTIVE
ACC08329,C08329,271600000,ACTIVE
ACC08330,C08330,261100000,ACTIVE
ACC08331,C08331,382000000,ACTIVE
ACC08332,C08332,151700000,ACTIVE
ACC08333,C08333,346900000,ACTIVE
ACC08334,C08334,6100000,ACTIVE
ACC08335,C08335,334500000,ACTIVE
ACC08336,C08336,296400000,ACTIVE
ACC08337,C08337,337800000,ACTIVE
ACC08338,C08338,223700000,ACTIVE
ACC08339,C08339,204600000,ACTIVE
ACC08340,C08340,258600000,CLOSED
ACC08341,C08341,319200000,ACTIVE
ACC08342,C08342,55500000,BLOCKED
ACC08343,C08343,116600000,CLOSED
ACC08344,C08344,457600000,ACTIVE
ACC08345,C08345,364000000,ACTIVE
ACC08346,C08346,497900000,ACTIVE
ACC08347,C08347,76700000,BLOCKED
ACC08348,C08348,108800000,ACTIVE
ACC08349,C08349,390000000,ACTIVE
ACC08350,C08350,492300000,ACTIVE
ACC08351,C08351,12400000,ACTIVE
ACC08352,C08352,445400000,ACTIVE
ACC08353,C08353,193300000,ACTIVE
ACC08354,C08354,289100000,ACTIVE
ACC08355,C08355,294700000,ACTIVE
ACC08356,C08356,477500000,ACTIVE
ACC08357,C08357,499100000,ACTIVE
ACC08358,C08358,254100000,BLOCKED
ACC08359,C08359,154300000,ACTIVE
ACC08360,C08360,424700000,ACTIVE
ACC08361,C08361,111400000,ACTIVE
ACC08362,C08362,499900000,ACTIVE
ACC08363,C08363,223700000,ACTIVE
ACC08364,C08364,233800000,ACTIVE
ACC08365,C08365,407600000,ACTIVE
ACC08366,C08366,177900000,ACTIVE
ACC08367,C08367,379000000,ACTIVE
ACC08368,C08368,339600000,ACTIVE
ACC08369,C08369,125400000,ACTIVE
ACC08370,C08370,237800000,ACTIVE
ACC08371,C08371,470000000,ACTIVE
ACC08372,C08372,147800000,ACTIVE
ACC08373,C08373,138300000,BLOCKED
ACC08374,C08374,169400000,ACTIVE
ACC08375,C08375,185300000,ACTIVE
ACC08376,C08376,129800000,ACTIVE
ACC08377,C08377,107700000,ACTIVE
ACC08378,C08378,116600000,ACTIVE
ACC08379,C08379,51600000,ACTIVE
ACC08380,C08380,15300000,ACTIVE
ACC08381,C08381,178400000,ACTIVE
ACC08382,C08382,145500000,ACTIVE
ACC08383,C08383,267500000,ACTIVE
ACC08384,C08384,485200000,ACTIVE
ACC08385,C08385,422600000,ACTIVE
ACC08386,C08386,31600000,ACTIVE
ACC08387,C08387,204200000,ACTIVE
