TXN_ID,CARD_ID,CUSTOMER_ID,MERCHANT_ID,TERMINAL_ID,TXN_TIME,AMOUNT,COUNTRY,DEVICE_ID,FRAUD_LABEL
TXN07231,CARD04936,C04936,M008,T008,2026-07-10 02:14:00,23690000,VN,DEV0653,0
TXN07232,CARD06661,C06661,M004,T004,2026-07-15 22:02:00,45490000,US,DEV0640,0
TXN07233,CARD02093,C02093,M011,T011,2026-07-19 23:04:00,16900000,VN,DEV1842,0
TXN07234,CARD07420,C07420,M010,T010,2026-07-19 22:13:00,42240000,NG,NEW_DEVICE,1
TXN07235,CARD08135,C08135,M012,T012,2026-07-11 03:23:00,21780000,VN,DEV0048,0
TXN07236,CARD07865,C07865,M014,T014,2026-07-09 00:01:00,26080000,VN,DEV1267,0
TXN07237,CARD05323,C05323,M006,T006,2026-07-15 21:45:00,3190000,VN,DEV0379,0
TXN07238,CARD03242,C03242,M011,T011,2026-07-18 13:47:00,5110000,VN,DEV0496,0
TXN07239,CARD08227,C08227,M012,T012,2026-07-24 21:52:00,41050000,VN,DEV0416,0
TXN07240,CARD01086,C01086,M003,T003,2026-07-14 06:43:00,7930000,US,DEV0466,0
TXN07241,CARD04148,C04148,M008,T008,2026-07-15 06:59:00,43910000,VN,DEV0788,0
TXN07242,CARD08324,C08324,M001,T001,2026-07-27 20:31:00,35770000,VN,DEV0140,0
TXN07243,CARD04931,C04931,M011,T011,2026-07-14 07:53:00,7350000,VN,DEV0780,0
TXN07244,CARD05642,C05642,M013,T013,2026-07-25 07:30:00,20180000,VN,DEV0372,0
TXN07245,CARD09042,C09042,M002,T002,2026-07-13 07:38:00,29680000,SG,DEV0258,0
TXN07246,CARD03804,C03804,M012,T012,2026-07-02 15:11:00,35120000,VN,DEV0878,0
TXN07247,CARD03623,C03623,M014,T014,2026-07-01 00:32:00,40570000,VN,DEV1517,0
TXN07248,CARD06632,C06632,M008,T008,2026-07-19 06:00:00,38010000,VN,DEV0254,0
TXN07249,CARD01409,C01409,M009,T009,2026-07-23 02:33:00,14220000,VN,DEV1652,0
TXN07250,CARD09720,C09720,M005,T005,2026-07-07 22:24:00,15960000,SG,DEV0400,0
TXN07251,CARD06747,C06747,M011,T011,2026-07-23 06:37:00,18240000,VN,DEV1125,0
TXN07252,CARD03296,C03296,M010,T010,2026-07-01 17:43:00,26550000,VN,DEV1965,0
TXN07253,CARD05074,C05074,M005,T005,2026-07-03 16:20:00,4770000,SG,DEV0470,0
TXN07254,CARD06913,C06913,M005,T005,2026-07-07 00:40:00,46640000,SG,DEV0926,0
TXN07255,CARD01181,C01181,M004,T004,2026-07-03 09:36:00,5820000,SG,DEV1224,0
TXN07256,CARD09030,C09030,M007,T007,2026-07-22 16:36:00,7920000,VN,DEV1643,0
TXN07257,CARD03526,C03526,M013,T013,2026-07-11 02:44:00,35940000,VN,DEV1759,0
TXN07258,CARD07441,C07441,M011,T011,2026-07-22 17:59:00,27710000,VN,DEV0117,0
TXN07259,CARD04223,C04223,M005,T005,2026-07-13 05:08:00,4760000,SG,DEV1437,0
TXN07260,CARD05852,C05852,M009,T009,2026-07-19 02:13:00,1860000,VN,DEV1249,0
TXN07261,CARD01561,C01561,M011,T011,2026-07-21 22:30:00,23760000,VN,DEV1753,0
TXN07262,CARD06502,C06502,M004,T004,2026-07-11 06:38:00,20500000,SG,DEV1595,0
TXN07263,CARD09646,C09646,M001,T001,2026-07-12 23:35:00,28460000,VN,DEV0721,0
TXN07264,CARD08539,C08539,M003,T003,2026-07-12 17:19:00,16570000,US,DEV1690,0
TXN07265,CARD05077,C05077,M013,T013,2026-07-15 11:32:00,4060000,VN,DEV1363,0
TXN07266,CARD00199,C00199,M006,T006,2026-07-04 12:02:00,4510000,VN,DEV1919,0
TXN07267,CARD08334,C08334,M005,T005,2026-07-16 12:33:00,39060000,SG,DEV0265,0
TXN07268,CARD02643,C02643,M010,T010,2026-07-02 15:00:00,8530000,VN,DEV1414,0
TXN07269,CARD08902,C08902,M003,T003,2026-07-13 02:38:00,23070000,HK,DEV1087,0
TXN07270,CARD02847,C02847,M003,T003,2026-07-12 09:46:00,37330000,HK,DEV0033,0
TXN07271,CARD08229,C08229,M012,T012,2026-07-21 17:25:00,3490000,VN,DEV1938,0
TXN07272,CARD06800,C06800,M007,T007,2026-07-05 11:03:00,36740000,VN,DEV1579,0
TXN07273,CARD09966,C09966,M006,T006,2026-07-04 10:58:00,26800000,VN,DEV1735,0
TXN07274,CARD09447,C09447,M009,T009,2026-07-15 16:41:00,37750000,VN,DEV0136,0
TXN07275,CARD05253,C05253,M005,T005,2026-07-24 04:57:00,25860000,SG,DEV0165,0
TXN07276,CARD06145,C06145,M014,T014,2026-07-03 22:38:00,38590000,VN,DEV1922,0
TXN07277,CARD00789,C00789,M002,T002,2026-07-05 18:22:00,45170000,HK,DEV0356,0
TXN07278,CARD05430,C05430,M006,T006,2026-07-16 23:30:00,700000,VN,DEV0040,0
TXN07279,CARD08698,C08698,M010,T010,2026-07-21 22:22:00,23930000,VN,DEV1541,0
TXN07280,CARD08255,C08255,M012,T012,2026-07-17 12:45:00,39690000,VN,DEV0320,0
TXN07281,CARD02025,C02025,M014,T014,2026-07-06 07:39:00,40130000,VN,DEV1034,0
TXN07282,CARD04062,C04062,M001,T001,2026-07-08 02:53:00,36790000,VN,DEV1089,0
TXN07283,CARD03972,C03972,M001,T001,2026-07-03 13:08:00,21810000,VN,DEV1431,0
TXN07284,CARD06182,C06182,M007,T007,2026-07-04 02:51:00,36460000,VN,DEV1870,0
TXN07285,CARD00407,C00407,M011,T011,2026-07-10 13:16:00,10790000,VN,DEV1552,0
TXN07286,CARD09936,C09936,M012,T012,2026-07-23 03:44:00,43960000,VN,DEV1070,0
TXN07287,CARD02822,C02822,M009,T009,2026-07-04 13:17:00,14520000,VN,DEV0866,0
TXN07288,CARD05279,C05279,M008,T008,2026-07-18 10:37:00,5200000,VN,DEV1279,0
TXN07289,CARD06860,C06860,M005,T005,2026-07-23 21:46:00,16440000,SG,DEV1697,0
TXN07290,CARD05211,C05211,M002,T002,2026-07-22 09:44:00,10720000,HK,DEV1982,0
TXN07291,CARD03401,C03401,M013,T013,2026-07-06 10:09:00,47270000,VN,DEV0944,0
TXN07292,CARD04369,C04369,M011,T011,2026-07-19 07:53:00,11420000,VN,DEV1866,0
TXN07293,CARD08236,C08236,M010,T010,2026-07-26 16:03:00,41510000,VN,DEV1551,0
TXN07294,CARD07465,C07465,M002,T002,2026-07-18 20:40:00,38060000,HK,DEV0180,0
TXN07295,CARD03857,C03857,M011,T011,2026-07-07 00:43:00,3200000,VN,DEV1865,0
TXN07296,CARD09211,C09211,M005,T005,2026-07-10 16:38:00,34580000,US,DEV1118,0
TXN07297,CARD03680,C03680,M008,T008,2026-07-07 05:19:00,38270000,VN,DEV0354,0
TXN07298,CARD05606,C05606,M013,T013,2026-07-07 10:23:00,11700000,US,NEW_DEVICE,1
TXN07299,CARD06139,C06139,M011,T011,2026-07-15 15:21:00,40500000,VN,DEV0647,0
TXN07300,CARD02408,C02408,M014,T014,2026-07-12 13:14:00,30260000,VN,NEW_DEVICE,1
TXN07301,CARD03210,C03210,M002,T002,2026-07-18 16:25:00,4340000,SG,DEV0652,0
TXN07302,CARD06468,C06468,M011,T011,2026-07-03 19:29:00,30750000,VN,DEV1807,0
TXN07303,CARD07791,C07791,M003,T003,2026-07-10 22:13:00,2530000,HK,DEV0411,0
TXN07304,CARD01376,C01376,M005,T005,2026-07-23 21:44:00,32480000,US,DEV1173,0
TXN07305,CARD08523,C08523,M011,T011,2026-07-18 13:51:00,5030000,VN,DEV0054,0
TXN07306,CARD01670,C01670,M008,T008,2026-07-06 12:55:00,10840000,HK,NEW_DEVICE,1
TXN07307,CARD04117,C04117,M003,T003,2026-07-03 18:28:00,810000,SG,DEV1776,0
TXN07308,CARD01808,C01808,M006,T006,2026-07-21 02:24:00,36030000,VN,DEV0259,0
TXN07309,CARD04099,C04099,M014,T014,2026-07-24 14:54:00,9300000,VN,DEV1175,0
TXN07310,CARD06746,C06746,M005,T005,2026-07-05 09:54:00,5500000,US,NEW_DEVICE,1
TXN07311,CARD04217,C04217,M002,T002,2026-07-23 19:09:00,9390000,US,DEV1000,0
TXN07312,CARD06522,C06522,M008,T008,2026-07-26 07:22:00,27740000,VN,DEV1280,0
TXN07313,CARD01530,C01530,M006,T006,2026-07-24 02:28:00,37850000,VN,DEV1031,0
TXN07314,CARD07791,C07791,M008,T008,2026-07-26 10:23:00,19400000,VN,DEV0016,0
TXN07315,CARD02874,C02874,M005,T005,2026-07-17 09:35:00,550000,US,DEV0619,0
TXN07316,CARD02025,C02025,M010,T010,2026-07-25 18:24:00,42370000,VN,DEV0700,0
TXN07317,CARD07581,C07581,M014,T014,2026-07-09 04:25:00,9940000,VN,DEV0375,0
TXN07318,CARD00719,C00719,M014,T014,2026-07-07 03:20:00,25250000,VN,DEV0678,0
TXN07319,CARD05576,C05576,M006,T006,2026-07-02 00:47:00,43620000,VN,DEV1431,0
TXN07320,CARD03077,C03077,M008,T008,2026-07-19 03:15:00,16370000,VN,DEV1046,0
TXN07321,CARD03908,C03908,M002,T002,2026-07-01 08:45:00,44170000,HK,DEV0528,0
TXN07322,CARD02187,C02187,M010,T010,2026-07-09 17:27:00,37750000,VN,DEV0147,0
TXN07323,CARD08573,C08573,M013,T013,2026-07-19 08:55:00,44340000,VN,DEV0138,0
TXN07324,CARD00322,C00322,M004,T004,2026-07-13 07:15:00,34600000,HK,DEV0400,0
TXN07325,CARD09036,C09036,M003,T003,2026-07-10 23:01:00,38200000,SG,DEV0832,0
TXN07326,CARD06949,C06949,M002,T002,2026-07-09 18:55:00,5010000,HK,DEV1650,0
TXN07327,CARD07487,C07487,M006,T006,2026-07-09 02:45:00,48460000,VN,DEV1743,0
TXN07328,CARD04112,C04112,M003,T003,2026-07-26 16:28:00,1240000,SG,DEV1129,0
TXN07329,CARD09570,C09570,M009,T009,2026-07-28 08:30:00,36090000,VN,DEV1513,0
TXN07330,CARD09036,C09036,M006,T006,2026-07-21 18:59:00,42080000,VN,DEV1041,0
TXN07331,CARD03902,C03902,M001,T001,2026-07-19 01:25:00,36210000,VN,DEV1880,0
TXN07332,CARD01218,C01218,M007,T007,2026-07-28 03:49:00,14500000,VN,DEV0507,0
TXN07333,CARD01385,C01385,M004,T004,2026-07-23 03:17:00,32020000,SG,DEV0729,0
TXN07334,CARD09543,C09543,M007,T007,2026-07-07 17:33:00,38290000,VN,DEV1115,0
TXN07335,CARD02750,C02750,M005,T005,2026-07-25 06:13:00,20390000,HK,DEV1410,0
TXN07336,CARD06953,C06953,M009,T009,2026-07-16 02:30:00,4870000,VN,DEV0662,0
TXN07337,CARD08152,C08152,M011,T011,2026-07-12 05:36:00,22550000,VN,DEV0167,0
TXN07338,CARD02856,C02856,M014,T014,2026-07-10 14:39:00,29010000,VN,DEV1013,0
TXN07339,CARD09068,C09068,M002,T002,2026-07-09 07:31:00,6170000,US,DEV0188,0
TXN07340,CARD08793,C08793,M003,T003,2026-07-26 22:14:00,45640000,US,DEV1976,0
TXN07341,CARD06165,C06165,M013,T013,2026-07-22 06:08:00,42360000,VN,DEV0033,0
TXN07342,CARD04464,C04464,M011,T011,2026-07-10 11:03:00,19680000,VN,DEV1596,0
TXN07343,CARD04840,C04840,M002,T002,2026-07-02 15:13:00,17630000,HK,DEV1656,0
TXN07344,CARD01255,C01255,M001,T001,2026-07-10 18:22:00,15490000,VN,DEV0641,0
TXN07345,CARD00661,C00661,M003,T003,2026-07-22 16:23:00,39600000,HK,DEV1072,0
TXN07346,CARD02669,C02669,M003,T003,2026-07-18 23:25:00,45390000,SG,DEV1099,0
TXN07347,CARD05449,C05449,M005,T005,2026-07-20 09:27:00,8700000,US,DEV0562,0
TXN07348,CARD01794,C01794,M008,T008,2026-07-27 06:08:00,32310000,VN,DEV0415,0
TXN07349,CARD08666,C08666,M007,T007,2026-07-04 13:58:00,22540000,VN,DEV0532,0
TXN07350,CARD04657,C04657,M001,T001,2026-07-23 03:43:00,30220000,VN,DEV0169,0
TXN07351,CARD09508,C09508,M003,T003,2026-07-27 06:27:00,15990000,US,DEV0300,0
TXN07352,CARD01907,C01907,M005,T005,2026-07-04 17:40:00,6760000,HK,DEV0621,0
TXN07353,CARD09508,C09508,M006,T006,2026-07-01 01:02:00,13120000,VN,DEV0155,0
TXN07354,CARD07668,C07668,M002,T002,2026-07-21 18:10:00,14610000,HK,DEV0971,0
TXN07355,CARD03071,C03071,M014,T014,2026-07-16 05:23:00,43360000,VN,DEV1498,0
TXN07356,CARD02238,C02238,M007,T007,2026-07-16 10:28:00,22170000,VN,DEV0398,0
TXN07357,CARD00963,C00963,M010,T010,2026-07-15 03:05:00,9320000,VN,DEV0200,0
TXN07358,CARD03850,C03850,M009,T009,2026-07-13 00:51:00,38080000,VN,DEV1226,0
TXN07359,CARD00060,C00060,M009,T009,2026-07-26 22:24:00,9570000,VN,DEV1112,0
TXN07360,CARD06582,C06582,M003,T003,2026-07-06 12:16:00,38070000,US,DEV1441,0
TXN07361,CARD00134,C00134,M008,T008,2026-07-11 12:35:00,47370000,VN,DEV0076,0
TXN07362,CARD08365,C08365,M007,T007,2026-07-19 12:39:00,49520000,VN,DEV0953,0
TXN07363,CARD00465,C00465,M007,T007,2026-07-10 14:02:00,14870000,VN,DEV0998,0
TXN07364,CARD09820,C09820,M012,T012,2026-07-03 01:21:00,41760000,VN,DEV1156,0
TXN07365,CARD01035,C01035,M011,T011,2026-07-10 05:31:00,39570000,VN,DEV0155,0
TXN07366,CARD06095,C06095,M013,T013,2026-07-17 07:52:00,35230000,HK,NEW_DEVICE,1
TXN07367,CARD06790,C06790,M006,T006,2026-07-15 04:18:00,36920000,VN,DEV0479,0
TXN07368,CARD02382,C02382,M004,T004,2026-07-10 12:28:00,33000000,HK,DEV0514,0
TXN07369,CARD03002,C03002,M013,T013,2026-07-06 05:56:00,32080000,VN,DEV0370,0
TXN07370,CARD05601,C05601,M014,T014,2026-07-28 12:41:00,44620000,VN,DEV0026,0
TXN07371,CARD03561,C03561,M001,T001,2026-07-26 08:22:00,42280000,VN,DEV0786,0
TXN07372,CARD03384,C03384,M006,T006,2026-07-04 02:30:00,3290000,VN,DEV0957,0
TXN07373,CARD04357,C04357,M004,T004,2026-07-11 02:12:00,2420000,US,DEV1672,0
TXN07374,CARD02931,C02931,M008,T008,2026-07-01 23:07:00,8350000,VN,DEV1601,0
TXN07375,CARD01283,C01283,M014,T014,2026-07-14 15:48:00,33130000,VN,DEV0044,0
TXN07376,CARD04086,C04086,M005,T005,2026-07-04 21:54:00,42710000,HK,DEV0744,0
TXN07377,CARD02601,C02601,M014,T014,2026-07-19 09:50:00,33050000,VN,DEV1821,0
TXN07378,CARD04014,C04014,M013,T013,2026-07-01 19:27:00,16100000,VN,DEV0280,0
TXN07379,CARD06845,C06845,M001,T001,2026-07-12 09:44:00,28170000,VN,DEV0615,0
TXN07380,CARD03637,C03637,M012,T012,2026-07-16 08:40:00,40880000,VN,DEV1663,0
TXN07381,CARD06160,C06160,M006,T006,2026-07-15 08:04:00,16780000,VN,DEV1017,0
TXN07382,CARD00324,C00324,M014,T014,2026-07-20 03:55:00,4990000,VN,DEV0243,0
TXN07383,CARD00418,C00418,M007,T007,2026-07-04 00:29:00,40270000,VN,DEV1972,0
TXN07384,CARD01336,C01336,M001,T001,2026-07-25 04:38:00,10910000,VN,DEV0532,0
TXN07385,CARD06664,C06664,M010,T010,2026-07-22 14:41:00,13680000,VN,DEV0379,0
TXN07386,CARD09829,C09829,M004,T004,2026-07-08 06:30:00,10290000,SG,DEV1287,0
TXN07387,CARD08806,C08806,M004,T004,2026-07-18 05:17:00,22060000,HK,DEV1562,0
TXN07388,CARD00649,C00649,M001,T001,2026-07-12 04:58:00,29740000,VN,DEV1355,0
TXN07389,CARD09002,C09002,M010,T010,2026-07-01 19:55:00,26940000,VN,DEV2000,0
TXN07390,CARD00099,C00099,M008,T008,2026-07-12 21:22:00,11860000,VN,DEV1015,0
TXN07391,CARD00278,C00278,M008,T008,2026-07-16 05:25:00,5160000,VN,DEV0632,0
TXN07392,CARD05035,C05035,M014,T014,2026-07-11 19:29:00,8460000,VN,DEV1117,0
TXN07393,CARD07549,C07549,M003,T003,2026-07-17 04:43:00,32220000,US,DEV1457,0
TXN07394,CARD00319,C00319,M001,T001,2026-07-20 19:59:00,10050000,VN,DEV1156,0
TXN07395,CARD01355,C01355,M010,T010,2026-07-21 17:03:00,33540000,VN,DEV1999,0
TXN07396,CARD04639,C04639,M008,T008,2026-07-14 00:13:00,13090000,VN,DEV1253,0
TXN07397,CARD08932,C08932,M010,T010,2026-07-12 23:22:00,3260000,VN,DEV1026,0
TXN07398,CARD01784,C01784,M005,T005,2026-07-09 10:12:00,21910000,US,DEV1009,0
TXN07399,CARD09078,C09078,M012,T012,2026-07-14 01:44:00,39650000,VN,DEV0651,0
TXN07400,CARD08612,C08612,M003,T003,2026-07-18 16:08:00,39540000,US,DEV1682,0
TXN07401,CARD04358,C04358,M012,T012,2026-07-25 06:01:00,26260000,VN,DEV0843,0
TXN07402,CARD05355,C05355,M004,T004,2026-07-09 10:05:00,10470000,HK,DEV0114,0
TXN07403,CARD08934,C08934,M009,T009,2026-07-03 21:03:00,18280000,VN,DEV0885,0
TXN07404,CARD09709,C09709,M009,T009,2026-07-22 17:53:00,46650000,VN,DEV1591,0
TXN07405,CARD08061,C08061,M005,T005,2026-07-22 17:58:00,5380000,HK,DEV0066,0
TXN07406,CARD04790,C04790,M014,T014,2026-07-26 16:22:00,23920000,VN,DEV1099,0
TXN07407,CARD00999,C00999,M009,T009,2026-07-05 13:16:00,40090000,VN,DEV0594,0
TXN07408,CARD07168,C07168,M011,T011,2026-07-28 12:39:00,38990000,VN,DEV0035,0
TXN07409,CARD07751,C07751,M004,T004,2026-07-09 19:41:00,41160000,US,DEV1502,0
TXN07410,CARD01884,C01884,M004,T004,2026-07-17 19:23:00,27700000,HK,DEV0007,0
TXN07411,CARD03657,C03657,M008,T008,2026-07-13 16:36:00,45720000,VN,DEV0595,0
TXN07412,CARD00421,C00421,M013,T013,2026-07-19 07:45:00,5100000,VN,DEV1793,0
TXN07413,CARD08480,C08480,M001,T001,2026-07-13 06:36:00,24880000,VN,DEV1471,0
TXN07414,CARD06099,C06099,M012,T012,2026-07-12 05:28:00,3690000,VN,DEV0654,0
TXN07415,CARD00038,C00038,M014,T014,2026-07-08 01:53:00,46180000,VN,DEV1001,0
TXN07416,CARD04967,C04967,M011,T011,2026-07-24 20:00:00,12410000,VN,DEV1949,0
TXN07417,CARD05905,C05905,M011,T011,2026-07-14 10:20:00,26020000,VN,DEV0939,0
TXN07418,CARD07548,C07548,M002,T002,2026-07-10 23:13:00,45120000,HK,DEV1084,0
TXN07419,CARD05657,C05657,M003,T003,2026-07-07 02:09:00,37530000,US,DEV0110,0
TXN07420,CARD05457,C05457,M004,T004,2026-07-20 10:40:00,9160000,HK,DEV1396,0
TXN07421,CARD04945,C04945,M003,T003,2026-07-06 06:00:00,17740000,SG,DEV0045,0
TXN07422,CARD04993,C04993,M008,T008,2026-07-06 04:35:00,3560000,VN,DEV1422,0
TXN07423,CARD03764,C03764,M014,T014,2026-07-16 17:08:00,3230000,VN,DEV0960,0
TXN07424,CARD07712,C07712,M010,T010,2026-07-21 16:43:00,16390000,VN,DEV0635,0
TXN07425,CARD08773,C08773,M002,T002,2026-07-22 18:59:00,7010000,SG,DEV1018,0
TXN07426,CARD03930,C03930,M014,T014,2026-07-22 14:26:00,24070000,VN,DEV0719,0
TXN07427,CARD05090,C05090,M010,T010,2026-07-27 06:19:00,21820000,VN,DEV0890,0
TXN07428,CARD07717,C07717,M008,T008,2026-07-22 17:15:00,23760000,VN,DEV1165,0
TXN07429,CARD03806,C03806,M005,T005,2026-07-17 21:38:00,21590000,HK,DEV1838,0
TXN07430,CARD06271,C06271,M006,T006,2026-07-18 23:18:00,22800000,VN,DEV0793,0
TXN07431,CARD04037,C04037,M006,T006,2026-07-27 07:29:00,26880000,VN,DEV0127,0
TXN07432,CARD02386,C02386,M004,T004,2026-07-24 22:13:00,37900000,US,DEV0346,0
TXN07433,CARD03011,C03011,M011,T011,2026-07-09 19:58:00,45460000,VN,DEV1442,0
TXN07434,CARD05150,C05150,M006,T006,2026-07-10 05:13:00,5440000,VN,DEV1614,0
TXN07435,CARD01548,C01548,M006,T006,2026-07-09 12:03:00,16450000,NG,NEW_DEVICE,1
TXN07436,CARD03340,C03340,M014,T014,2026-07-27 04:35:00,610000,VN,DEV0196,0
TXN07437,CARD08471,C08471,M011,T011,2026-07-16 22:15:00,4320000,VN,DEV0595,0
TXN07438,CARD02254,C02254,M006,T006,2026-07-01 18:58:00,40490000,VN,DEV0459,0
TXN07439,CARD06671,C06671,M013,T013,2026-07-13 05:12:00,47680000,VN,DEV0650,0
TXN07440,CARD05088,C05088,M004,T004,2026-07-01 20:09:00,41200000,HK,DEV0005,0
TXN07441,CARD08179,C08179,M002,T002,2026-07-28 06:41:00,110000,SG,DEV1728,0
TXN07442,CARD06165,C06165,M014,T014,2026-07-25 01:45:00,21270000,SG,NEW_DEVICE,1
TXN07443,CARD01427,C01427,M004,T004,2026-07-12 14:17:00,46380000,SG,DEV0981,0
TXN07444,CARD01493,C01493,M010,T010,2026-07-21 04:17:00,36140000,VN,DEV0577,0
TXN07445,CARD04389,C04389,M007,T007,2026-07-06 19:09:00,14160000,VN,DEV1667,0
TXN07446,CARD06800,C06800,M012,T012,2026-07-27 09:33:00,13200000,VN,DEV0759,0
TXN07447,CARD01525,C01525,M013,T013,2026-07-24 11:14:00,30910000,VN,DEV0802,0
TXN07448,CARD09258,C09258,M005,T005,2026-07-26 07:36:00,41170000,SG,DEV1583,0
TXN07449,CARD07098,C07098,M002,T002,2026-07-17 20:28:00,10950000,HK,DEV0147,0
TXN07450,CARD01529,C01529,M005,T005,2026-07-02 10:09:00,38530000,SG,DEV1592,0
TXN07451,CARD09020,C09020,M012,T012,2026-07-15 11:52:00,1650000,VN,DEV1917,0
TXN07452,CARD04692,C04692,M011,T011,2026-07-05 15:43:00,35230000,VN,DEV1708,0
TXN07453,CARD03780,C03780,M013,T013,2026-07-20 21:28:00,18640000,VN,DEV1226,0
TXN07454,CARD02650,C02650,M004,T004,2026-07-14 15:41:00,8550000,SG,DEV1620,0
TXN07455,CARD04699,C04699,M010,T010,2026-07-05 07:28:00,27310000,VN,DEV0430,0
TXN07456,CARD09841,C09841,M003,T003,2026-07-28 17:11:00,35930000,VN,NEW_DEVICE,1
TXN07457,CARD04608,C04608,M008,T008,2026-07-06 18:44:00,3430000,VN,DEV0255,0
TXN07458,CARD08331,C08331,M011,T011,2026-07-05 22:00:00,41590000,VN,DEV1051,0
TXN07459,CARD08982,C08982,M012,T012,2026-07-28 15:40:00,25720000,VN,DEV0359,0
TXN07460,CARD09207,C09207,M013,T013,2026-07-14 08:41:00,2940000,VN,DEV1003,0
TXN07461,CARD05605,C05605,M007,T007,2026-07-11 16:31:00,35470000,VN,DEV1056,0
TXN07462,CARD07925,C07925,M012,T012,2026-07-18 05:25:00,8850000,VN,DEV0724,0
TXN07463,CARD08860,C08860,M007,T007,2026-07-24 09:39:00,20520000,VN,DEV0591,0
TXN07464,CARD07027,C07027,M009,T009,2026-07-08 11:59:00,7080000,VN,DEV0183,0
TXN07465,CARD07692,C07692,M007,T007,2026-07-24 09:25:00,20390000,VN,DEV1659,0
TXN07466,CARD06520,C06520,M006,T006,2026-07-07 03:44:00,8450000,VN,DEV0208,0
TXN07467,CARD06595,C06595,M012,T012,2026-07-04 12:37:00,10970000,VN,DEV0605,0
TXN07468,CARD05548,C05548,M007,T007,2026-07-20 06:07:00,38510000,VN,DEV0076,0
TXN07469,CARD01396,C01396,M008,T008,2026-07-17 18:54:00,11770000,VN,DEV1141,0
TXN07470,CARD07198,C07198,M011,T011,2026-07-25 07:00:00,41020000,VN,DEV1369,0
TXN07471,CARD06962,C06962,M001,T001,2026-07-06 05:36:00,14430000,VN,DEV0564,0
TXN07472,CARD05158,C05158,M011,T011,2026-07-19 12:35:00,43310000,VN,DEV1879,0
TXN07473,CARD03298,C03298,M014,T014,2026-07-21 07:00:00,24340000,VN,DEV1012,0
TXN07474,CARD03427,C03427,M007,T007,2026-07-05 17:36:00,25840000,VN,DEV0017,0
TXN07475,CARD08293,C08293,M013,T013,2026-07-20 15:59:00,30820000,VN,DEV0207,0
TXN07476,CARD05031,C05031,M007,T007,2026-07-12 22:24:00,10180000,VN,DEV1291,0
TXN07477,CARD08087,C08087,M012,T012,2026-07-10 00:38:00,28440000,VN,DEV1160,0
TXN07478,CARD09515,C09515,M005,T005,2026-07-07 19:17:00,20570000,SG,DEV0328,0
TXN07479,CARD07139,C07139,M005,T005,2026-07-07 05:07:00,20070000,US,DEV1247,0
TXN07480,CARD09757,C09757,M009,T009,2026-07-19 14:10:00,24200000,VN,DEV0019,0
TXN07481,CARD08765,C08765,M004,T004,2026-07-04 12:07:00,35460000,HK,DEV0104,0
TXN07482,CARD00509,C00509,M008,T008,2026-07-10 18:58:00,15650000,VN,DEV0548,0
TXN07483,CARD01083,C01083,M011,T011,2026-07-02 09:02:00,23820000,VN,DEV0559,0
TXN07484,CARD06912,C06912,M008,T008,2026-07-19 14:06:00,42800000,VN,DEV0362,0
TXN07485,CARD06313,C06313,M004,T004,2026-07-19 15:50:00,14020000,US,DEV1120,0
TXN07486,CARD07213,C07213,M009,T009,2026-07-12 06:41:00,19850000,VN,DEV0837,0
TXN07487,CARD02057,C02057,M007,T007,2026-07-24 23:09:00,21320000,VN,DEV0661,0
TXN07488,CARD09108,C09108,M004,T004,2026-07-15 20:52:00,43170000,SG,DEV1461,0
TXN07489,CARD00795,C00795,M004,T004,2026-07-01 20:00:00,26210000,HK,DEV0076,0
TXN07490,CARD05224,C05224,M014,T014,2026-07-15 23:33:00,40310000,VN,DEV1102,0
TXN07491,CARD03840,C03840,M003,T003,2026-07-01 18:37:00,33850000,SG,DEV1095,0
TXN07492,CARD08273,C08273,M002,T002,2026-07-10 07:34:00,20380000,HK,DEV0564,0
TXN07493,CARD05385,C05385,M010,T010,2026-07-11 05:26:00,34460000,VN,DEV0771,0
TXN07494,CARD04567,C04567,M012,T012,2026-07-15 14:44:00,27500000,VN,DEV0927,0
TXN07495,CARD02427,C02427,M012,T012,2026-07-08 15:46:00,46420000,VN,DEV1994,0
TXN07496,CARD02294,C02294,M005,T005,2026-07-01 15:33:00,42630000,SG,DEV0094,0
TXN07497,CARD01758,C01758,M005,T005,2026-07-23 14:30:00,47140000,US,DEV1574,0
TXN07498,CARD00847,C00847,M006,T006,2026-07-09 16:45:00,33650000,VN,DEV0679,0
TXN07499,CARD07048,C07048,M010,T010,2026-07-28 07:44:00,49190000,VN,DEV1728,0
TXN07500,CARD00568,C00568,M013,T013,2026-07-25 20:05:00,39750000,VN,DEV1419,0
TXN07501,CARD05415,C05415,M001,T001,2026-07-02 10:22:00,25130000,VN,DEV1846,0
TXN07502,CARD06361,C06361,M009,T009,2026-07-18 08:59:00,25950000,VN,DEV1798,0
TXN07503,CARD05515,C05515,M007,T007,2026-07-23 14:22:00,21830000,VN,DEV1355,0
TXN07504,CARD00625,C00625,M012,T012,2026-07-11 19:29:00,13410000,NG,NEW_DEVICE,1
TXN07505,CARD08523,C08523,M007,T007,2026-07-11 04:36:00,37840000,VN,DEV0537,0
TXN07506,CARD06311,C06311,M005,T005,2026-07-21 00:36:00,48270000,SG,DEV0287,0
TXN07507,CARD01712,C01712,M009,T009,2026-07-14 23:21:00,36290000,VN,DEV1646,0
TXN07508,CARD08894,C08894,M006,T006,2026-07-12 00:34:00,32190000,VN,DEV1658,0
